signalname,pub_year,sr120_raw_ann,mean_Y,sr120_std_ann,max_logE,logE_tau,tau_months,solo,gamma_e,ebh_thr_gamma_e,rejected,disc_step,meanY2_pre,m_env_consistent,logE_tau_adj,tau_months_adj,solo_adj,gamma_e_adj,ebh_thr_gamma_e_adj,rejected_adj,disc_step_adj
IntanCFP,2006,0.2546468534228914,0.0232903212825739,0.0806800395720415,-0.0995197032224013,-0.80775170915765,120,False,0.0021031101967893,3.333333333333333,False,-1,1.2425063237504108,1.3,-0.80775170915765,120,False,0.002103110196789355,5.0,False,-1
IntanEP,2006,0.2473452675475609,0.0962602646668571,0.3334553383060477,-0.1249355489998811,-0.3028247482035564,120,False,0.0034845686251509,3.333333333333333,False,-1,1.151430323510377,1.3,-0.3028247482035564,120,False,0.0034845686251509605,5.0,False,-1
IntanSP,2006,0.0409548239093379,-0.0439943156888886,-0.1524007800347592,0.1795155242081652,-1.133868922657507,120,False,0.0015178579259159,3.333333333333333,False,-1,1.2465368350318509,1.3,-1.133868922657507,120,False,0.001517857925915975,5.0,False,-1
MomRev,2006,-0.2621983795508044,-0.1179486461625165,-0.4085860956748852,0.1818388029352855,-1.3755664236650929,120,False,0.0011919642548421,3.333333333333333,False,-1,1.227990756980999,1.3,-1.3755664236650929,120,False,0.001191964254842199,5.0,False,-1
NetDebtFinance,2006,1.079468648397612,0.3310161776938907,1.1466736757861329,3.941624135850759,2.850844330622883,120,False,0.0816150217362817,3.333333333333333,False,-1,1.386130781834982,1.3,2.850844330622883,120,False,0.08161502173628174,5.0,False,-1
NetEquityFinance,2006,0.7960763004726717,0.2663573713748086,0.922689000383321,2.193152450502932,1.7661465081193006,120,False,0.0275861962689116,3.333333333333333,False,-1,1.2505458141096244,1.3,1.7661465081193006,120,False,0.02758619626891162,5.0,False,-1
OperProf,2006,0.810602649974904,0.2526064379595222,0.875054369729776,2.1741301979120395,1.5173776584666518,120,False,0.0215106177652543,3.333333333333333,False,-1,1.2835406721330562,1.3,1.5173776584666518,120,False,0.021510617765254345,5.0,False,-1
RDIPO,2006,0.7290369535047018,0.2578182794739423,0.8931087183377205,3.2486229413669543,1.570431521863077,120,False,0.0226826547884384,3.333333333333333,False,-1,1.136089123813013,1.3,1.5704315218630773,120,False,0.02268265478843849,5.0,False,-1
RealizedVol,2006,0.1823864652039979,0.114952017487088,0.3982054694403652,2.2906125205143577,-0.1339667700060163,120,False,0.0041255619231547,3.333333333333333,False,-1,1.2241550327167208,1.3,-0.1339667700060163,120,False,0.004125561923154716,5.0,False,-1
RevenueSurprise,2006,0.7759156696002533,0.3242108454299932,1.1230993132992164,4.220466623044325,2.9445715995507937,120,False,0.0896345280867815,3.333333333333333,False,-1,1.4504772592744766,1.3,2.9445715995507937,120,False,0.08963452808678152,5.0,False,-1
ShareIss5Y,2006,0.7334577050608074,0.2422972057718751,0.8393421418577175,1.7784301815608143,1.3831029143565183,120,False,0.0188078045375379,3.333333333333333,False,-1,1.1788249878208952,1.3,1.3831029143565183,120,False,0.018807804537537953,5.0,False,-1
XFIN,2006,0.7159925991832699,0.2511795193491873,0.8701113786670446,2.580746245086559,1.5592751004628742,120,False,0.0224310039049483,3.333333333333333,False,-1,1.332118994451211,1.3,1.5592751004628742,120,False,0.02243100390494832,5.0,False,-1
betaVIX,2006,0.0758006001617596,0.0216885359443684,0.07513129239486,1.2812248336107168,-0.8159423032887458,120,False,0.0020859548269968,3.333333333333333,False,-1,1.3201752000293214,1.3,-0.8159423032887458,120,False,0.002085954826996802,5.0,False,-1
grcapx,2006,0.2065061273178334,0.0261873953050987,0.0907157983726433,0.020700342693229,-0.7857891024116239,120,False,0.0021498109367949,3.333333333333333,False,-1,1.2669641790943278,1.3,-0.7857891024116239,120,False,0.0021498109367949513,5.0,False,-1
grcapx3y,2006,-0.0980715053007528,-0.0490883255059229,-0.1700469476694756,0.1008644003005527,-1.1544513345059162,120,False,0.0014869360638336,3.333333333333333,False,-1,1.2550817727628183,1.3,-1.1544513345059162,120,False,0.0014869360638336082,5.0,False,-1
zerotrade12M,2006,0.2958472567793785,0.1606581316110216,0.556536093198754,1.9426688226329336,0.3119608278121246,120,False,0.0064438734849496,3.333333333333333,False,-1,1.0944476299219896,1.3,0.31196082781212464,120,False,0.006443873484949619,5.0,False,-1
zerotrade1M,2006,0.3218913500111162,0.1885805820882272,0.6532622989954457,2.370621677346701,0.6281866508647818,120,False,0.0088406080230733,3.333333333333333,False,-1,1.114379138787736,1.3,0.6281866508647818,120,False,0.008840608023073357,5.0,False,-1
zerotrade6M,2006,0.3723199441409223,0.1884044573062904,0.6526521848538728,2.470942582548888,0.6169943060775629,120,False,0.0087422125551048,3.333333333333333,False,-1,1.1034589206090788,1.3,0.6169943060775629,120,False,0.008742212555104885,5.0,False,-1
BPEBM,2007,0.1721658445719451,0.0486236242195124,0.1684371751926644,-0.1022210375624255,-0.6394471393909167,120,False,0.0024886038861007,3.333333333333333,False,-1,1.1917632776733522,1.3,-0.6394471393909167,120,False,0.0024886038861007876,5.0,False,-1
EBM,2007,0.2094517144897697,0.1045293813093792,0.3621003986231706,0.5429283174579371,-0.2317347352883978,120,False,0.0037413042067539,3.333333333333333,False,-1,1.1525053563639502,1.3,-0.23173473528839783,120,False,0.003741304206753954,5.0,False,-1
EarnSupBig,2007,-0.060682004231676,-0.0318932324590138,-0.1104813980732337,0.3082019764476014,-1.078830586726902,120,False,0.0016037400257252,3.333333333333333,False,-1,1.374457732775622,1.3,-1.0788305867269021,120,False,0.0016037400257252214,5.0,False,-1
IndRetBig,2007,0.7984414047509628,0.2582390653058942,0.8945663632178122,2.405999047313056,1.5824152687027149,120,False,0.0229561132368721,3.333333333333333,False,-1,1.5375895415483667,1.3,1.5824152687027149,120,False,0.022956113236872185,5.0,False,-1
Mom6mJunk,2007,-0.033644886135881,0.0485827783448969,0.168295680932437,1.2065274669391253,-0.6271940907975933,120,False,0.0025192844518211,3.333333333333333,False,-1,1.218585269708332,1.3,-0.6271940907975933,120,False,0.0025192844518211435,5.0,False,-1
NetDebtPrice,2007,0.46007717091967,0.1999591516119328,0.6926788200604715,1.7982037532205326,0.7463963969688365,120,False,0.0099499288588335,3.333333333333333,False,-1,1.2842995096388323,1.3,0.7463963969688365,120,False,0.009949928858833501,5.0,False,-1
NetPayoutYield,2007,0.8117804788959379,0.2476243975958679,0.8577960756593596,1.910719202997853,1.4902082377114907,120,False,0.0209340546501398,3.333333333333333,False,-1,1.2304922671466505,1.3,1.4902082377114907,120,False,0.020934054650139852,5.0,False,-1
OrderBacklogChg,2007,0.3763113664307227,0.1011175557440728,0.3502814881718248,0.0352384569241641,-0.2403164714127892,120,False,0.0037093346944523,3.333333333333333,False,-1,1.1557228796777166,1.3,-0.24031647141278922,120,False,0.003709334694452319,5.0,False,-1
PayoutYield,2007,-0.0211764715909173,-0.0242234503059186,-0.083912493328942,0.7066908895017621,-1.0623527002823892,120,False,0.0016303851969179,3.333333333333333,False,-1,1.162722423504097,1.3,-1.0623527002823892,120,False,0.0016303851969179204,5.0,False,-1
AssetGrowth,2008,0.6113667498048194,0.1761338863614771,0.6101456802252827,3.2575192363595034,0.46695784387182,120,False,0.0075242177232056,3.333333333333333,False,-1,1.3304658395873767,1.3,0.46695784387182004,120,False,0.007524217723205626,5.0,False,-1
ChAssetTurnover,2008,0.0038282763927993,-0.0014768999941994,-0.0051161316553032,0.184434405617307,-0.9392980192039316,120,False,0.0018438780418211,3.333333333333333,False,-1,1.170635807842653,1.3,-0.9392980192039315,120,False,0.0018438780418211858,5.0,False,-1
ChNAnalyst,2008,0.0154087978378091,0.0064005028156843,0.0221719921415057,0.3773941840163313,-0.8944187420735357,120,False,0.0019285149721037,3.333333333333333,False,-1,1.323078223465052,1.3,-0.8944187420735357,120,False,0.0019285149721037186,5.0,False,-1
ChNNCOA,2008,-0.0034641207735177,-0.0086041880350872,-0.0298057816692945,0.3613809072832161,-0.9732439846917682,120,False,0.0017823362783205,3.333333333333333,False,-1,1.1495676239458714,1.3,-0.9732439846917682,120,False,0.0017823362783205507,5.0,False,-1
ChNWC,2008,-0.0463398784130912,-0.0210458403030953,-0.0729049293858839,0.6960375786066895,-1.0343029213933923,120,False,0.0016767645658547,3.333333333333333,False,-1,1.2043500049781908,1.3,-1.0343029213933925,120,False,0.001676764565854737,5.0,False,-1
CompositeDebtIssuance,2008,0.8453632397660554,0.2669120159913241,0.92461034569522,2.3436436187572545,1.718823100866936,120,False,0.0263111316207204,3.333333333333333,False,-1,1.2121147995018269,1.3,1.718823100866936,120,False,0.026311131620720442,5.0,False,-1
CustomerMomentum,2008,0.512715454479342,0.1191272391208931,0.4126688614455873,0.5672200274684092,-0.0903780253932007,120,False,0.0043093667989112,3.333333333333333,False,-1,1.225156222569644,1.3,-0.09037802539320072,120,False,0.0043093667989112,5.0,False,-1
InvestPPEInv,2008,0.9821876230903492,0.2670590487920677,0.925119682257754,2.4331012446660436,1.7151899617969748,120,False,0.026215713059863,3.333333333333333,False,-1,1.373984213478075,1.3,1.7151899617969748,120,False,0.026215713059863047,5.0,False,-1
Mom12mOffSeason,2008,0.1704044427235024,0.1011767746211672,0.350486628379614,-0.194954243638973,-0.2206501523627719,120,False,0.0037830056983238,3.333333333333333,False,-1,1.493802434426086,1.3,-0.22065015236277197,120,False,0.0037830056983238014,5.0,False,-1
MomOffSeason,2008,0.0443548639847036,0.011991981301353,0.0415414417947188,2.479584697181499,-0.8781036868425083,120,False,0.0019602368689932,3.333333333333333,False,-1,1.371792895943464,1.3,-0.8781036868425083,120,False,0.00196023686899321,5.0,False,-1
MomOffSeason06YrPlus,2008,0.8536663168175019,0.3170634748703259,1.0983400953994846,5.411816398559029,2.61059647552634,120,False,0.0641847394928418,3.333333333333333,False,-1,1.1750587775832824,1.3,2.61059647552634,120,False,0.06418473949284188,5.0,False,-1
MomOffSeason11YrPlus,2008,0.2328854884392277,0.0674880896483198,0.2337856003533063,0.7401911600579179,-0.5166989311621892,120,False,0.0028136148304411,3.333333333333333,False,-1,1.231733118688842,1.3,-0.5166989311621892,120,False,0.0028136148304411203,5.0,False,-1
MomOffSeason16YrPlus,2008,0.4020769163061472,0.1568725531466607,0.5434224647261305,0.7637592386103955,0.2384508095302551,120,False,0.0059871757922591,3.333333333333333,False,-1,1.181865877941127,1.3,0.2384508095302551,120,False,0.005987175792259109,5.0,False,-1
MomSeason,2008,0.0732645139876248,0.0347606661920444,0.1204144798991255,0.7268082867141115,-0.7373946676839451,120,False,0.0022564083797041,3.333333333333333,False,-1,1.2490564640113302,1.3,-0.7373946676839451,120,False,0.0022564083797041268,5.0,False,-1
MomSeason06YrPlus,2008,0.2521011346106238,0.0646375516106445,0.2239110469329836,1.2953490413009796,-0.5386280165522308,120,False,0.0027525864247459,3.333333333333333,False,-1,1.2241179256117536,1.3,-0.5386280165522308,120,False,0.002752586424745928,5.0,False,-1
MomSeason11YrPlus,2008,0.2887717717727954,0.077358318422867,0.2679770757929943,0.2471763348457081,-0.4399811141314784,120,False,0.0030379650206847,3.333333333333333,False,-1,1.2375411260963851,1.3,-0.43998111413147845,120,False,0.0030379650206847635,5.0,False,-1
MomSeason16YrPlus,2008,0.6395390564357989,0.2258286882913798,0.7822935238546094,1.7122343024243545,1.112309081794161,120,False,0.0143460993951713,3.333333333333333,False,-1,1.2578742798117195,1.3,1.112309081794161,120,False,0.01434609939517134,5.0,False,-1
MomSeasonShort,2008,0.1120060037288462,0.059508689620182,0.2061441478280039,0.3250491305072753,-0.5709120416441451,120,False,0.002665140995683,3.333333333333333,False,-1,1.3759819180178674,1.3,-0.5709120416441451,120,False,0.0026651409956830363,5.0,False,-1
ShareIss1Y,2008,0.6143225364880314,0.1828549544790874,0.6334281431469474,0.5989094853046621,0.5989094853046621,120,False,0.0085855322458512,3.333333333333333,False,-1,1.2054625864084336,1.3,0.5989094853046621,120,False,0.008585532245851202,5.0,False,-1
CPVolSpread,2009,0.9168673078173798,0.2422308743507353,0.8391123630746128,2.7391376396311022,1.3548422795665152,120,False,0.0182837243416541,3.333333333333333,False,-1,1.4629040971639915,1.3,1.3548422795665152,120,False,0.01828372434165418,5.0,False,-1
CashProd,2009,-0.1017604359836067,-0.0203217389681781,-0.0703965687820738,0.3578794929857816,-1.0332479091727431,120,False,0.0016785345064531,3.333333333333333,False,-1,1.3176147938274896,1.3,-1.0332479091727431,120,False,0.001678534506453177,5.0,False,-1
EarningsConsistency,2009,0.5813777027995397,0.1999281787577033,0.6925715269461099,0.9115578569093143,0.7760085349816128,120,False,0.0102489733469189,3.333333333333333,False,-1,1.1931041593651557,1.3,0.7760085349816128,120,False,0.010248973346918907,5.0,False,-1
Frontier,2009,0.0675850906073372,0.0264477819170547,0.0916178040556803,0.7316366281678448,-0.7830904645938335,120,False,0.0021556203330927,3.333333333333333,False,-1,1.311582451991605,1.3,-0.7830904645938335,120,False,0.0021556203330927123,5.0,False,-1
RIVolSpread,2009,0.171312883737826,0.0284662102479495,0.0986098448967729,0.0969160790461811,-0.769233612850786,120,False,0.0021856983565407,3.333333333333333,False,-1,1.812436285477804,1.346267538596175,-0.769233612850786,120,False,0.002185698356540732,5.0,False,-1
sinAlgo,2009,0.2834419846610533,0.0712954965107739,0.24697484461502,-0.0440051245688191,-0.4856962178536925,120,False,0.0029022107857026,3.333333333333333,False,-1,1.2345513053174566,1.3,-0.48569621785369255,120,False,0.0029022107857026532,5.0,False,-1
tang,2009,-0.1065154222693565,-0.0198493506279642,-0.0687601675697666,0.1646074234158159,-1.0309670817428234,120,False,0.0016823673233329,3.333333333333333,False,-1,1.3886160139610335,1.3,-1.0309670817428234,120,False,0.0016823673233329172,5.0,False,-1
ChEQ,2010,0.2518296198921325,0.0662712697818743,0.2295704126886206,0.771967622824915,-0.5250144925712046,120,False,0.0027903150531636,3.333333333333333,False,-1,1.3010032283935815,1.3,-0.5250144925712046,120,False,0.0027903150531636734,5.0,False,-1
iomom_cust,2010,0.2392682862210648,0.0840274225963556,0.2910795303318984,1.0055155424148354,-0.3865789552990397,120,False,0.003204608881303,3.333333333333333,False,-1,1.327591503856715,1.3,-0.38657895529903974,120,False,0.0032046088813030517,5.0,False,-1
iomom_supp,2010,0.0582417405308459,0.037931548367784,0.1313987379655165,0.6390649728954672,-0.7077625707825161,120,False,0.0023242709815033,3.333333333333333,False,-1,1.3932867773580235,1.3,-0.7077625707825161,120,False,0.002324270981503356,5.0,False,-1
realestate,2010,0.5800118056678987,0.2027362150969294,0.7022988501641885,1.361569856873028,0.7931774095398072,120,False,0.0104264559129247,3.333333333333333,False,-1,1.221146916157135,1.3,0.7931774095398072,120,False,0.010426455912924782,5.0,False,-1
roaq,2010,0.3993909396318815,0.1261413591626358,0.4369664860109584,0.9618007495857904,-0.0226903137231671,120,False,0.0046111564878333,3.333333333333333,False,-1,1.3858268685663335,1.3,-0.0226903137231671,120,False,0.004611156487833353,5.0,False,-1
skew1,2010,0.8146525023741245,0.2227201958419017,0.7715253901397289,1.1778215387666804,1.081541459843175,120,False,0.0139114252668255,3.333333333333333,False,-1,1.6011309038342398,1.3,1.081541459843175,120,False,0.01391142526682556,5.0,False,-1
ChTax,2011,0.5732041964885392,0.1860246349782395,0.6444082384835308,2.4748425507509477,0.6613172970980572,120,False,0.009138409010198,3.333333333333333,False,-1,1.3914353305308111,1.3,0.6613172970980572,120,False,0.009138409010198004,5.0,False,-1
EarningsForecastDisparity,2011,0.1428765541752677,0.0623613349074528,0.2160260009750539,1.3982379723187974,-0.5381601769465469,120,False,0.0027538744949751,3.333333333333333,False,-1,1.4359242701521255,1.3,-0.5381601769465469,120,False,0.0027538744949751315,5.0,False,-1
EntMult,2011,0.2461562280419509,0.0716047968425606,0.248046292393925,1.0739944269426198,-0.4800108686965865,120,False,0.0029187578607252,3.333333333333333,False,-1,1.2691976601646486,1.3,-0.4800108686965865,120,False,0.0029187578607252377,5.0,False,-1
MaxRet,2011,-0.0031626088390189,0.0309779375714975,0.1073107235750611,0.1312720511030192,-0.7547657308595535,120,False,0.0022175506443954,3.333333333333333,False,-1,1.3043473252774929,1.3,-0.7547657308595535,120,False,0.0022175506443954116,5.0,False,-1
OPLeverage,2011,0.2852130203725737,0.0942438387886719,0.3264702341646205,0.2910106871662947,-0.328424020483153,120,False,0.0033964982819751,3.333333333333333,False,-1,1.2050026919727168,1.3,-0.328424020483153,120,False,0.0033964982819751693,5.0,False,-1
PctAcc,2011,0.200711684531804,0.0231599758308109,0.0802285096820634,0.1484999621972331,-0.800965602696428,120,False,0.0021174306616277,3.333333333333333,False,-1,1.1247641363922254,1.3,-0.800965602696428,120,False,0.00211743066162771,5.0,False,-1
PctTotAcc,2011,0.8858477444373328,0.2725570890022516,0.9441654522299444,2.345144817849929,1.749603149988225,120,False,0.0271335821460002,3.333333333333333,False,-1,1.2221001504501992,1.3,1.749603149988225,120,False,0.02713358214600024,5.0,False,-1
RDS,2011,-0.0025261715161037,-0.0216180625204258,-0.0748871652931559,0.669295007804128,-1.0431456516658446,120,False,0.001662002752625,3.333333333333333,False,-1,1.0697907331547467,1.3,-1.0431456516658446,120,False,0.0016620027526250006,5.0,False,-1
RDcap,2011,0.0774508841217526,0.0578470194002689,0.2003879533353766,0.1608224291752176,-0.5874015053866475,120,False,0.002621554595647,3.333333333333333,False,-1,1.290956918460553,1.3,-0.5874015053866475,120,False,0.0026215545956470693,5.0,False,-1
Recomm_ShortInterest,2011,0.2525784305709407,0.0754790862765374,0.2614672246796754,0.2623208180230802,-0.4464760810490209,120,False,0.0030182974775387,3.333333333333333,False,-1,1.2784623676286078,1.3,-0.4464760810490209,120,False,0.0030182974775387035,5.0,False,-1
ResidualMomentum,2011,0.1957363110531496,0.0596745314437832,0.2067186407569982,0.1919132436262955,-0.5678362597198723,120,False,0.0026733510078141,3.333333333333333,False,-1,1.3856015234938754,1.3,-0.5678362597198723,120,False,0.0026733510078141296,5.0,False,-1
SmileSlope,2011,1.4201895519644347,0.5204172832716724,1.8027783515270024,7.806267721722467,7.558039540572043,120,False,9.038138778750564,3.333333333333333,True,180,1.958527804495348,1.3994741171223382,6.537540339892436,120,False,3.2574805697335463,5.0,False,-1
Cash,2012,-0.147300497848713,0.0175402695311832,0.0607612760129233,0.770152934462659,-0.8353456007664046,120,False,0.0020458705659795,3.333333333333333,False,-1,1.241113147054224,1.3,-0.8353456007664046,120,False,0.0020458705659795267,5.0,False,-1
EarningsStreak,2012,1.223653562222202,0.3953057329189628,1.3693792278777928,4.591031405484112,4.3126721938420545,120,False,0.3520739357028476,3.333333333333333,False,-1,1.5322987287994805,1.3,4.3126721938420545,120,False,0.3520739357028476,5.0,False,-1
IntMom,2012,0.1513473779584834,0.0665650529496938,0.2305881074347647,0.6082306704928071,-0.5235624662315999,120,False,0.0027943696070638,3.333333333333333,False,-1,1.271527727554712,1.3,-0.5235624662315999,120,False,0.002794369607063814,5.0,False,-1
InvGrowth,2012,0.6802144488156353,0.1940148040853785,0.6720869961927947,0.796930688322979,0.7124750689657253,120,False,0.0096180743514705,3.333333333333333,False,-1,1.2698542878784371,1.3,0.7124750689657253,120,False,0.00961807435147059,5.0,False,-1
NumEarnIncrease,2012,0.7073525116045867,0.2442858421717598,0.8462309804224799,2.7064383426703658,1.3647632107505872,120,False,0.0184660186822514,3.333333333333333,False,-1,1.4703139226901625,1.3,1.3647632107505872,120,False,0.0184660186822514,5.0,False,-1
OptionVolume1,2012,0.1971590817555461,0.0163863161971619,0.0567638644047467,0.5909528153769148,-0.8346908953645749,120,False,0.0020472104470563,3.333333333333333,False,-1,1.400209293934352,1.3,-0.8346908953645749,120,False,0.002047210447056347,5.0,False,-1
OptionVolume2,2012,-0.4728107851254872,-0.1208121202168674,-0.418505460771467,-0.0836119001748039,-1.3937065054762634,120,False,0.0011705368606613,3.333333333333333,False,-1,1.788812599472522,1.3374649899988118,-1.3937065054762634,120,False,0.0011705368606613152,5.0,False,-1
retConglomerate,2012,0.4035724560546993,0.1405212822203239,0.4867800007006524,0.6842500695321592,0.0994880374187889,120,False,0.0052104021543906,3.333333333333333,False,-1,1.372475841722817,1.3,0.09948803741878898,120,False,0.0052104021543906915,5.0,False,-1
CitationsRD,2013,0.1771580073824235,0.0600545042118256,0.2080349050364821,0.5665992388365091,-0.5701036610935242,120,False,0.0026672963148702,3.333333333333333,False,-1,1.1068044532518402,1.3,-0.5701036610935242,120,False,0.002667296314870293,5.0,False,-1
DelDRC,2013,0.3709400825214813,0.1335189033415816,0.4625230487169948,1.4047019339129316,0.0507480764653387,120,False,0.0049625368951443,3.333333333333333,False,-1,0.781807566532121,1.3,0.05074807646533874,120,False,0.004962536895144345,5.0,False,-1
DivSeason,2013,0.60243277569738,0.1617425392755399,0.5602925915408797,0.4177572303863845,0.3432243953381635,120,False,0.0066485141901325,3.333333333333333,False,-1,1.5132337519936867,1.3,0.3432243953381635,120,False,0.006648514190132512,5.0,False,-1
GP,2013,0.7432236012493288,0.2624745047995948,0.9092383560087588,2.38036630236511,1.6954513068064776,120,False,0.0257033237187422,3.333333333333333,False,-1,1.1485239634360902,1.3,1.6954513068064776,120,False,0.025703323718742222,5.0,False,-1
OrgCap,2013,0.2298881450559564,0.1009570785403663,0.3497255788312721,1.0471166484599497,-0.244764419681629,120,False,0.0036928724044678,3.333333333333333,False,-1,1.1491109026970296,1.3,-0.244764419681629,120,False,0.0036928724044678557,5.0,False,-1
RDAbility,2013,0.4125152942310371,0.1236069146534273,0.4281869126931321,0.1169462682051043,-0.0624984574212525,120,False,0.0044312005279868,3.333333333333333,False,-1,1.0586107669512257,1.3,-0.062498457421252596,120,False,0.004431200527986883,5.0,False,-1
BetaFP,2014,-0.0688848709307374,-0.0507517711876638,-0.175809292542288,0.1185742073155704,-1.1629357713498498,120,False,0.0014743736167132,3.333333333333333,False,-1,1.2041607593847,1.3,-1.1629357713498498,120,False,0.001474373616713233,5.0,False,-1
BetaTailRisk,2014,0.2557636265450806,0.036015112484262,0.1247600093261001,0.0135777692004228,-0.7190976953807111,120,False,0.0022980738347836,3.333333333333333,False,-1,1.126006790423122,1.3,-0.7190976953807111,120,False,0.0022980738347836796,5.0,False,-1
BrandInvest,2014,-0.2882679305972633,-0.0754010894969313,-0.2611970359094664,-0.0397835369610761,-1.2582367043528886,120,False,0.0013403520454692,3.333333333333333,False,-1,1.1292423283734865,1.3,-1.2582367043528886,120,False,0.0013403520454692,5.0,False,-1
GrAdExp,2014,0.1654524718688358,0.0256922358423292,0.0890005156779129,0.6726557497871701,-0.7843596700520123,120,False,0.0021528861434914,3.333333333333333,False,-1,1.0206560456293547,1.3,-0.7843596700520123,120,False,0.0021528861434914107,5.0,False,-1
hire,2014,0.2586716821264976,0.05621674584388,0.1947405200755735,-0.0795033335030919,-0.5941978830962655,120,False,0.0026037979292838,3.333333333333333,False,-1,1.2513858009626615,1.3,-0.5941978830962655,120,False,0.002603797929283826,5.0,False,-1
